row_id,algorithm,fid,instance,dim,run,seed,best_error,evaluations,generations,wall_time
8566,fixed:rand/2,7,1,20,16,9378818098036466918,16.464905061492715,10000,200,2.47730537498137
8567,fixed:rand/2,7,1,20,17,1475970350676559650,18.359833338801337,10000,200,2.325579917000141
8568,fixed:rand/2,7,1,20,18,3939007739132776194,16.268613307928803,10000,200,1.8060955420369282
8569,fixed:rand/2,7,1,20,19,8528478879966077450,27.83830597004706,10000,200,1.7687181669753045
8570,fixed:rand/2,7,1,20,20,4464152851681037397,13.946582917558672,10000,200,1.7344128330005333
8571,fixed:rand/2,7,1,20,21,13488354426892986470,19.587173737422262,10000,200,1.715670957986731
8572,fixed:rand/2,7,1,20,22,8133460773000624464,23.643331962805618,10000,200,1.8027206249535084
8573,fixed:rand/2,7,1,20,23,11810218504236859650,23.253474618044066,10000,200,2.8476457910146564
8574,fixed:rand/2,7,1,20,24,9362202605243254078,19.541232600130826,10000,200,2.459774582996033
8575,fixed:rand/2,8,1,20,0,6207777822844813476,456.17573010252374,10000,200,2.217489750008099
8576,fixed:rand/2,8,1,20,1,15321143996051084660,404.9878814775768,10000,200,1.6792247500270605
8577,fixed:rand/2,8,1,20,2,17137354330678268107,609.7054991396445,10000,200,1.7228726249886677
8578,fixed:rand/2,8,1,20,3,14784400909351092537,324.3902105355811,10000,200,1.6427315840264782
8579,fixed:rand/2,8,1,20,4,12986702845458348048,507.2432114374827,10000,200,1.647783124994021
8580,fixed:rand/2,8,1,20,5,5172384236821567080,549.6948197234905,10000,200,1.7563809159910306
8581,fixed:rand/2,8,1,20,6,13818962107824683880,470.4739000867802,10000,200,2.3427971670171246
8582,fixed:rand/2,8,1,20,7,4885170907453392169,382.97758152162214,10000,200,2.6560149579891004
8583,fixed:rand/2,8,1,20,8,2728044387691745332,803.470553073332,10000,200,2.3221117079956457
8584,fixed:rand/2,8,1,20,9,17028522082883635268,690.5262297239316,10000,200,1.7135017500258982
8585,fixed:rand/2,8,1,20,10,5240730383381529373,893.8072130457798,10000,200,1.6973317089723423
8586,fixed:rand/2,8,1,20,11,5642362966966195139,721.4226341818604,10000,200,1.692047416989226
8587,fixed:rand/2,8,1,20,12,11918770135426273594,493.7515681978123,10000,200,1.7246180410147645
8588,fixed:rand/2,8,1,20,13,12438287194781570736,651.2105682418228,10000,200,1.6822594580007717
8589,fixed:rand/2,8,1,20,14,377531224419257836,411.00105366431467,10000,200,2.838758083002176
8590,fixed:rand/2,8,1,20,15,16264262706316639651,324.6954872002897,10000,200,2.234401624999009
8591,fixed:rand/2,8,1,20,16,3660885901525282888,610.3135490392226,10000,200,2.2493109999923036
8592,fixed:rand/2,8,1,20,17,6334253782348054073,506.64430589705205,10000,200,1.675769500026945
8593,fixed:rand/2,8,1,20,18,2738281856598967601,439.8360197082136,10000,200,1.6595477090450004
8594,fixed:rand/2,8,1,20,19,7379931987507510290,251.87936671253655,10000,200,1.6697853750083596
8595,fixed:rand/2,8,1,20,20,15759041299530820442,324.0429640462769,10000,200,1.6898667920031585
8596,fixed:rand/2,8,1,20,21,5886209546159937657,734.8514313813705,10000,200,1.6802221669931896
8597,fixed:rand/2,8,1,20,22,3648017725045153316,603.2580271437432,10000,200,2.9053950830129907
8598,fixed:rand/2,8,1,20,23,8991292094405259168,208.63862072301808,10000,200,2.1082857500296086
8599,fixed:rand/2,8,1,20,24,12368754031656724851,431.7774786189408,10000,200,2.5944084999500774
8600,fixed:rand/2,9,1,20,0,11300885877812249122,1270.8517144196987,10000,200,1.6988263329840265
8601,fixed:rand/2,9,1,20,1,16780476243485357621,616.2176599697992,10000,200,2.987182208977174
8602,fixed:rand/2,9,1,20,2,10582859075879059817,1154.4985302599,10000,200,2.2385252499952912
8603,fixed:rand/2,9,1,20,3,12200929726581059440,642.741476302504,10000,200,2.552597958012484
8604,fixed:rand/2,9,1,20,4,6452697828614293324,1595.1051327757123,10000,200,2.4824568339972757
8605,fixed:rand/2,9,1,20,5,2195724329260974426,1054.529017406737,10000,200,2.630009374988731
8606,fixed:rand/2,9,1,20,6,17323190899285979569,991.5700501233226,10000,200,2.907094624999445
8607,fixed:rand/2,9,1,20,7,3708707193818827935,636.7924510738075,10000,200,2.7862917500315234
8608,fixed:rand/2,9,1,20,8,6039346706978816015,1142.4612584749032,10000,200,3.0113965420168824
8609,fixed:rand/2,9,1,20,9,7362912574219713508,861.6810485220456,10000,200,2.266663333051838
8610,fixed:rand/2,9,1,20,10,10572036000378650123,947.3643722863156,10000,200,2.2653659579809755
8611,fixed:rand/2,9,1,20,11,15972557299375911521,1036.6000904423897,10000,200,2.472861832997296
8612,fixed:rand/2,9,1,20,12,2149591938523813395,1003.261259457891,10000,200,2.484155375044793
8613,fixed:rand/2,9,1,20,13,14950379273333464574,364.89897423223067,10000,200,3.032650666020345
8614,fixed:rand/2,9,1,20,14,13772559557032194878,667.3685996096358,10000,200,2.494714666972868
8615,fixed:rand/2,9,1,20,15,967066819443204787,1222.4102775882875,10000,200,2.8480074160033837
8616,fixed:rand/2,9,1,20,16,4950984281426367382,824.1137448413351,10000,200,2.507823708001524
8617,fixed:rand/2,9,1,20,17,11681291126561674360,1215.380158384163,10000,200,2.34175345901167
8618,fixed:rand/2,9,1,20,18,10233023400453135852,879.0654473168531,10000,200,2.7639061250374652
8619,fixed:rand/2,9,1,20,19,13055214307480787218,1138.7708740085916,10000,200,2.5766549999825656
8620,fixed:rand/2,9,1,20,20,7103791885106108448,791.6116822352027,10000,200,2.9030652079964057
8621,fixed:rand/2,9,1,20,21,15561053621094868395,464.2395582991132,10000,200,2.5199661249644123
8622,fixed:rand/2,9,1,20,22,10591526893759000078,1075.779672206257,10000,200,2.689137124980334
8623,fixed:rand/2,9,1,20,23,3538766882297663881,742.0041138403748,10000,200,2.0826084590516984
8624,fixed:rand/2,9,1,20,24,14658748309114583409,615.6815174276976,10000,200,2.466213500010781
8625,fixed:rand/2,10,1,20,0,12981180643873145165,89847.13652278978,10000,200,2.517180999973789
8626,fixed:rand/2,10,1,20,1,10833583360265891243,132670.0150052172,10000,200,3.275215041998308
8627,fixed:rand/2,10,1,20,2,15160917822662419480,72098.7495947309,10000,200,3.1704590839799494
8628,fixed:rand/2,10,1,20,3,6488113043243841283,95319.69033098435,10000,200,2.4727401669952087
8629,fixed:rand/2,10,1,20,4,12673298464034643423,100891.28242101205,10000,200,3.1149696669890545
8630,fixed:rand/2,10,1,20,5,1844880473376624604,103876.54032341977,10000,200,2.3324630829738453
8631,fixed:rand/2,10,1,20,6,10400064129533239980,59250.823776349986,10000,200,2.437713249993976
8632,fixed:rand/2,10,1,20,7,8964882606082645895,70399.3221885916,10000,200,2.7032823329791427
8633,fixed:rand/2,10,1,20,8,5124642986595341646,88720.09486602299,10000,200,2.752708583022468
8634,fixed:rand/2,10,1,20,9,602163340754187171,105175.71238744537,10000,200,2.996309166017454
8635,fixed:rand/2,10,1,20,10,6513596200018466876,102620.42402726418,10000,200,3.134853584051598
8636,fixed:rand/2,10,1,20,11,11453755427841300354,118473.6633007931,10000,200,2.871912958973553
8637,fixed:rand/2,10,1,20,12,15220567255507410571,146924.37648378708,10000,200,2.7281530000036582
8638,fixed:rand/2,10,1,20,13,1927853661045122576,60819.151303935396,10000,200,2.4399808339658193
8639,fixed:rand/2,10,1,20,14,9161048088800146647,84933.45231606846,10000,200,2.400003332993947
8640,fixed:rand/2,10,1,20,15,4206252104589812146,91955.33000766995,10000,200,2.5881751669803634
8641,fixed:rand/2,10,1,20,16,6513109858845016620,123718.05983767925,10000,200,2.9174233340309
8642,fixed:rand/2,10,1,20,17,4896265546864663613,139989.236326548,10000,200,3.027817166992463
8643,fixed:rand/2,10,1,20,18,17928631770165176320,69702.9183671256,10000,200,3.107828165986575
8644,fixed:rand/2,10,1,20,19,12113102772677667524,114967.24181606823,10000,200,2.8273763339966536
8645,fixed:rand/2,10,1,20,20,16062605575228352430,112219.10115770459,10000,200,2.7620620829984546
8646,fixed:rand/2,10,1,20,21,9630598184096678957,134261.72775363934,10000,200,2.3925563329830766
8647,fixed:rand/2,10,1,20,22,13912981669092548472,79921.14433360555,10000,200,2.4860580419772305
8648,fixed:rand/2,10,1,20,23,5215826575327847937,112424.15618385919,10000,200,2.7956324580009095
8649,fixed:rand/2,10,1,20,24,4103797615282202275,40326.57356684851,10000,200,2.7366726250038482
8650,fixed:rand/2,11,1,20,0,2402894091099049456,124.27936518403918,10000,200,3.1792279169894755
8651,fixed:rand/2,11,1,20,1,1512165775962088155,157.2333097884827,10000,200,2.9489769589854404
8652,fixed:rand/2,11,1,20,2,17194140921613408225,88.84983170340668,10000,200,2.8272412919905037
8653,fixed:rand/2,11,1,20,3,12046421559820570731,104.85281981880676,10000,200,2.764086583047174
8654,fixed:rand/2,11,1,20,4,5635096607962205784,95.68359165428141,10000,200,2.3446285409736447
8655,fixed:rand/2,11,1,20,5,13576995846670742014,126.52691377665248,10000,200,2.4577186250244267
8656,fixed:rand/2,11,1,20,6,11216602273377893966,76.19671491003076,10000,200,2.6137248749728315
8657,fixed:rand/2,11,1,20,7,116937673133908883,112.08215215731674,10000,200,2.8713056659908034
8658,fixed:rand/2,11,1,20,8,8963819396502910201,86.14937612479709,10000,200,3.3898063329979777
8659,fixed:rand/2,11,1,20,9,14336153936369330019,92.28169182713997,10000,200,2.479406166996341
8660,fixed:rand/2,11,1,20,10,11590367995647061779,97.05087368983986,10000,200,2.8916851250105537
8661,fixed:rand/2,11,1,20,11,13188394342538863494,129.05302278524982,10000,200,2.516916791035328
8662,fixed:rand/2,11,1,20,12,5657848847675712375,127.28310853632938,10000,200,2.3718990839552134
8663,fixed:rand/2,11,1,20,13,8855573968087894530,69.93228028757225,10000,200,2.4428740419680253
8664,fixed:rand/2,11,1,20,14,4924823647398683993,117.95491888863954,10000,200,2.987108708010055
8665,fixed:rand/2,11,1,20,15,12489213230705892805,86.95080085865588,10000,200,2.756845916970633
8666,fixed:rand/2,11,1,20,16,14835631860143646791,62.09204161688622,10000,200,2.418143167044036
8667,fixed:rand/2,11,1,20,17,14800532917877504209,105.19721014389175,10000,200,2.4427341659902595
8668,fixed:rand/2,11,1,20,18,2439498717832920763,130.45121188320798,10000,200,2.549414374982007
8669,fixed:rand/2,11,1,20,19,7612510736747033717,106.48402651493602,10000,200,2.3371102910023183
8670,fixed:rand/2,11,1,20,20,5716898250954445428,113.43075785996011,10000,200,2.5366184579906985
8671,fixed:rand/2,11,1,20,21,9567998298117528831,138.09262958597384,10000,200,2.55179933301406
8672,fixed:rand/2,11,1,20,22,10325220473651739160,137.04367956366264,10000,200,2.600877750024665
8673,fixed:rand/2,11,1,20,23,3257159799076102995,126.79221712820281,10000,200,2.403617000032682
8674,fixed:rand/2,11,1,20,24,494037146048500521,125.17813939458084,10000,200,2.449799957976211
8675,fixed:rand/2,12,1,20,0,12792514631560131576,1242452.3497900884,10000,200,2.373490000027232
8676,fixed:rand/2,12,1,20,1,18306082031283349772,1799956.5935491307,10000,200,2.1161563339992426
8677,fixed:rand/2,12,1,20,2,11638642172426341055,1751758.051945063,10000,200,2.052451124996878
8678,fixed:rand/2,12,1,20,3,6284012460839290503,2516262.0571488496,10000,200,2.3371614580391906
8679,fixed:rand/2,12,1,20,4,11173282019260283204,3234705.5924652936,10000,200,2.421226167003624
8680,fixed:rand/2,12,1,20,5,17762445208979255587,1991711.299944541,10000,200,2.4083725420059636
8681,fixed:rand/2,12,1,20,6,8365406820382875178,2022491.8837543933,10000,200,2.518334624997806
8682,fixed:rand/2,12,1,20,7,2667001594563990769,3031307.958465597,10000,200,2.2550912080332637
8683,fixed:rand/2,12,1,20,8,2772345105436170158,1673189.3386997348,10000,200,2.1694364169961773
8684,fixed:rand/2,12,1,20,9,9534376535895483199,1677638.2534352893,10000,200,2.270408457960002
8685,fixed:rand/2,12,1,20,10,2011359016665313191,1579100.738829463,10000,200,2.4813763329875655
8686,fixed:rand/2,12,1,20,11,4855261114930524089,1508539.5414142227,10000,200,2.076754790963605
8687,fixed:rand/2,12,1,20,12,583430799367583126,1988649.198450348,10000,200,2.0071949159610085
8688,fixed:rand/2,12,1,20,13,6088475699218821306,1704366.141055581,10000,200,2.4587010419927537
8689,fixed:rand/2,12,1,20,14,17198461686535965047,2586456.891193762,10000,200,2.250530457997229
8690,fixed:rand/2,12,1,20,15,6449094503888597508,1911929.2413091692,10000,200,2.0194469589623623
8691,fixed:rand/2,12,1,20,16,7870822316033942874,2179550.975985249,10000,200,2.2477407500264235
8692,fixed:rand/2,12,1,20,17,14861502101448464909,2551312.1251762793,10000,200,2.5145248330081813
8693,fixed:rand/2,12,1,20,18,16651179063662128220,3543965.1194787677,10000,200,2.112566916970536
8694,fixed:rand/2,12,1,20,19,1063595530230849352,1453793.453680399,10000,200,1.966201291012112
8695,fixed:rand/2,12,1,20,20,17642840700149217237,2020140.68309991,10000,200,1.992914083006326
8696,fixed:rand/2,12,1,20,21,13910298895128875989,1771989.8973936217,10000,200,2.5252424589707516
8697,fixed:rand/2,12,1,20,22,18433731888729826666,2597211.9571743193,10000,200,2.0874452919815667
8698,fixed:rand/2,12,1,20,23,9059613194908404779,1690802.6680230878,10000,200,1.967058582988102
8699,fixed:rand/2,12,1,20,24,15922698219823131161,3288218.6799744023,10000,200,2.2643994580139406
8700,fixed:rand/2,13,1,20,0,15165600378433263579,259.85620010241007,10000,200,2.371704834047705
8701,fixed:rand/2,13,1,20,1,7476875368301863401,258.39566261822245,10000,200,2.083595082978718
8702,fixed:rand/2,13,1,20,2,3349980022853108962,321.212194362913,10000,200,1.9928069169982336
8703,fixed:rand/2,13,1,20,3,12021054352552217639,262.98559086352645,10000,200,2.123831417004112
8704,fixed:rand/2,13,1,20,4,17194839150528661142,269.4890051893161,10000,200,2.5174908750341274
8705,fixed:rand/2,13,1,20,5,451517376289981172,276.31795402600926,10000,200,2.0132055830326863
8706,fixed:rand/2,13,1,20,6,12248051709775565914,271.47184030287235,10000,200,2.0086700409883633
8707,fixed:rand/2,13,1,20,7,6186007940435807474,233.00385868406184,10000,200,2.1714062079554424
8708,fixed:rand/2,13,1,20,8,15834596301095568399,240.53844575733987,10000,200,2.464629792026244
8709,fixed:rand/2,13,1,20,9,17841328693163132115,248.28732023904698,10000,200,2.0885943329776637
8710,fixed:rand/2,13,1,20,10,8463352180647843503,276.3328307670787,10000,200,2.0369456670014188
8711,fixed:rand/2,13,1,20,11,11373657161604579155,294.94328446027555,10000,200,2.130864000006113
8712,fixed:rand/2,13,1,20,12,13112902568274184784,255.29467040562614,10000,200,2.436526875011623
8713,fixed:rand/2,13,1,20,13,4764201025098582305,278.7660698002363,10000,200,2.086072082980536
8714,fixed:rand/2,13,1,20,14,15410569378935857813,325.9192298079637,10000,200,1.9853549580438994
8715,fixed:rand/2,13,1,20,15,5501696252491586180,285.72970759525447,10000,200,2.2882678330061026
8716,fixed:rand/2,13,1,20,16,557929491605279600,225.02312259986186,10000,200,2.410755999968387
8717,fixed:rand/2,13,1,20,17,13796130917644472679,306.1747728127631,10000,200,2.0858335410011932
8718,fixed:rand/2,13,1,20,18,16842655155719101412,238.8574164024691,10000,200,2.008521958021447
8719,fixed:rand/2,13,1,20,19,8726828419549312312,293.6876647187389,10000,200,2.123369292006828
8720,fixed:rand/2,13,1,20,20,4306499572789669789,296.0753045575582,10000,200,2.3135877909953706
8721,fixed:rand/2,13,1,20,21,5557024258701191806,207.00477859543648,10000,200,2.045072791981511
8722,fixed:rand/2,13,1,20,22,10036675243942832628,190.1730407367479,10000,200,2.087598833022639
8723,fixed:rand/2,13,1,20,23,10342465208841646756,256.6211817562088,10000,200,2.2963871249812655
8724,fixed:rand/2,13,1,20,24,14171500922885459984,255.8955296381159,10000,200,2.4222516249865294
8725,fixed:rand/2,14,1,20,0,11176572559253451096,1.0066767767981375,10000,200,1.9744201250141487
8726,fixed:rand/2,14,1,20,1,75097428088126520,1.2819579442383073,10000,200,2.0791852500406094
8727,fixed:rand/2,14,1,20,2,6323204109459746520,0.8757088250794638,10000,200,2.12745533301495
8728,fixed:rand/2,14,1,20,3,13251661829401784452,1.107082890204211,10000,200,2.2417323329718783
8729,fixed:rand/2,14,1,20,4,14345131574126884379,1.2642810071537838,10000,200,1.9905462079914287
8730,fixed:rand/2,14,1,20,5,15231420855740218483,0.8043369139188599,10000,200,2.0055614589946344
8731,fixed:rand/2,14,1,20,6,5572344336833209979,0.787656559797945,10000,200,2.3294798330171034
8732,fixed:rand/2,14,1,20,7,2743660083410895532,0.7710819282263586,10000,200,2.2572704590274952
8733,fixed:rand/2,14,1,20,8,1223943515156110869,0.8595299121145814,10000,200,2.0161301670013927
8734,fixed:rand/2,14,1,20,9,14821596559781898320,1.099322549188372,10000,200,1.9968700840254314
8735,fixed:rand/2,14,1,20,10,8947503601763670926,1.0653672606456297,10000,200,2.221857041993644
8736,fixed:rand/2,14,1,20,11,4979862773661404747,1.131929848426779,10000,200,2.1018064169911668
8737,fixed:rand/2,14,1,20,12,14889227416709739497,0.8756136189229764,10000,200,1.8378255830029957
8738,fixed:rand/2,14,1,20,13,6606051276208604783,0.6975424121701508,10000,200,2.116970458009746
8739,fixed:rand/2,14,1,20,14,11105863151870210727,1.0185824808949846,10000,200,2.219596790964715
8740,fixed:rand/2,14,1,20,15,1527145921556471329,0.8431571876356969,10000,200,2.232223083032295
8741,fixed:rand/2,14,1,20,16,4418061954975654830,1.2418642332541268,10000,200,2.021250042016618
8742,fixed:rand/2,14,1,20,17,7989231497569026119,0.8035809861351737,10000,200,1.9317746660090052
8743,fixed:rand/2,14,1,20,18,14196503951920254836,1.4500188624158312,10000,200,2.4387592499842867
8744,fixed:rand/2,14,1,20,19,15561367846064682862,0.9371278854008196,10000,200,2.1823124160291627
8745,fixed:rand/2,14,1,20,20,5592988531275145664,0.92043521781072,10000,200,2.2155310829984955
8746,fixed:rand/2,14,1,20,21,2079566540979535366,1.1986024515072558,10000,200,2.1857542500365525
8747,fixed:rand/2,14,1,20,22,639364018338611997,0.8871285287761026,10000,200,2.1166757089667954
8748,fixed:rand/2,14,1,20,23,11181542837422735288,1.1024454784600053,10000,200,1.8548708330490626
8749,fixed:rand/2,14,1,20,24,14047577786867535922,1.050297139231951,10000,200,2.209688291011844
8750,fixed:rand/2,15,1,20,0,12261755927721633116,158.75348939426067,10000,200,3.0564383330056444
8751,fixed:rand/2,15,1,20,1,2631124764559471333,165.6474629787051,10000,200,2.7753452920005657
8752,fixed:rand/2,15,1,20,2,16217274062979144443,173.58948849386752,10000,200,2.514762000006158
8753,fixed:rand/2,15,1,20,3,17915535018626612286,165.27488245709833,10000,200,2.383323333982844
8754,fixed:rand/2,15,1,20,4,1232732652826438146,172.8471333735829,10000,200,2.1258962920401245
8755,fixed:rand/2,15,1,20,5,11842895304140246154,162.6728947584147,10000,200,2.1563361659646034
8756,fixed:rand/2,15,1,20,6,13433475213965779791,165.71000525575778,10000,200,2.5150953749543987
8757,fixed:rand/2,15,1,20,7,13589697447798862590,157.60588855939432,10000,200,3.4661432919674553
8758,fixed:rand/2,15,1,20,8,5002831860232369743,144.57299359830927,10000,200,2.413555958017241
8759,fixed:rand/2,15,1,20,9,5691363788829291272,151.96620738249248,10000,200,2.2085781659698114
8760,fixed:rand/2,15,1,20,10,11685529178195097722,170.85469047193578,10000,200,2.4067094160127454
8761,fixed:rand/2,15,1,20,11,1471766983838853711,154.980873618249,10000,200,2.4778764589573257
8762,fixed:rand/2,15,1,20,12,12280683478475848584,160.28510940582328,10000,200,2.0379742920049466
8763,fixed:rand/2,15,1,20,13,17729259206731930974,176.95301913684034,10000,200,2.1272744580055587
8764,fixed:rand/2,15,1,20,14,2032714885611533470,151.62002008548325,10000,200,2.5750643750070594
8765,fixed:rand/2,15,1,20,15,1744431643419548958,173.38827141322326,10000,200,3.268389083968941
8766,fixed:rand/2,15,1,20,16,3367828549317531463,182.75569633094983,10000,200,2.3948302500066347
8767,fixed:rand/2,15,1,20,17,5670226963840347921,157.5555113523576,10000,200,2.215635000029579
8768,fixed:rand/2,15,1,20,18,15169531162762800884,170.78895703795888,10000,200,2.4367220839485526
8769,fixed:rand/2,15,1,20,19,465367521777914806,161.9498654128122,10000,200,2.35041579202516
8770,fixed:rand/2,15,1,20,20,15212074962322031585,170.39124199914704,10000,200,2.0986035419628024
8771,fixed:rand/2,15,1,20,21,1387378336813249479,168.01171324943175,10000,200,2.14244950003922
8772,fixed:rand/2,15,1,20,22,12315554876474595106,160.32312601054787,10000,200,2.822740125004202
8773,fixed:rand/2,15,1,20,23,6143257104969328633,165.55261967923275,10000,200,3.228983042004984
8774,fixed:rand/2,15,1,20,24,16629210916328216391,166.65107531792887,10000,200,2.3298340829787776
8775,fixed:rand/2,16,1,20,0,6022640705918917399,26.228867746673927,10000,200,2.6448358749621548
8776,fixed:rand/2,16,1,20,1,573540657922229005,21.06561056144548,10000,200,2.634059541975148
8777,fixed:rand/2,16,1,20,2,303296152374485876,20.96717871686323,10000,200,2.5503851660178043
8778,fixed:rand/2,16,1,20,3,17119138364836327843,22.63577226037235,10000,200,2.264604916970711
8779,fixed:rand/2,16,1,20,4,5075716263449241794,19.238721515289853,10000,200,2.535427291993983
8780,fixed:rand/2,16,1,20,5,8107732551135509319,19.07419165365215,10000,200,3.1231559999869205
8781,fixed:rand/2,16,1,20,6,463755538500506413,22.080031060727038,10000,200,2.9482768339803442
8782,fixed:rand/2,16,1,20,7,8065820739168609414,19.709184985156497,10000,200,2.5782571250456385
8783,fixed:rand/2,16,1,20,8,2774056802543145746,21.243186091853204,10000,200,2.7060135829960927
8784,fixed:rand/2,16,1,20,9,17984620252434586866,25.284890949487163,10000,200,2.637516541988589
8785,fixed:rand/2,16,1,20,10,8897689942160377286,23.29932717453714,10000,200,2.4693850000039674
8786,fixed:rand/2,16,1,20,11,7858413023848277558,19.629987603948408,10000,200,2.2996423749718815
8787,fixed:rand/2,16,1,20,12,11323328306724309036,20.11120972814517,10000,200,2.5632316659903154
8788,fixed:rand/2,16,1,20,13,15102925564647565359,18.727098458031435,10000,200,3.261905708000995
8789,fixed:rand/2,16,1,20,14,12667791933256504430,19.751493509921872,10000,200,2.7357677500112914
8790,fixed:rand/2,16,1,20,15,6626758962999243153,26.370310304172506,10000,200,2.489878916007001
8791,fixed:rand/2,16,1,20,16,14645174118111563572,17.40041731387781,10000,200,2.6593350829789415
8792,fixed:rand/2,16,1,20,17,14416289237963429260,23.621779374763676,10000,200,3.2433350419742055
8793,fixed:rand/2,16,1,20,18,1716256107921101852,22.509433773253207,10000,200,2.9125948330038227
8794,fixed:rand/2,16,1,20,19,2070795031600388520,20.511567316551393,10000,200,2.5434109999914654
8795,fixed:rand/2,16,1,20,20,7930090859345871296,23.567841551688844,10000,200,2.5844222080195323
8796,fixed:rand/2,16,1,20,21,11314829672984057025,16.271680819484814,10000,200,2.7720904999878258
8797,fixed:rand/2,16,1,20,22,11662008872759799016,18.510255370713494,10000,200,2.376287624996621
8798,fixed:rand/2,16,1,20,23,14536269025468637690,21.632125313340566,10000,200,2.379670249996707
8799,fixed:rand/2,16,1,20,24,17002839473760915393,26.422927744826822,10000,200,2.6640824589994736
8800,fixed:rand/2,17,1,20,0,8158547400726311188,2.035577512329308,10000,200,3.120768124994356
8801,fixed:rand/2,17,1,20,1,9930456132689046023,1.7448159309066593,10000,200,2.40486199996667
8802,fixed:rand/2,17,1,20,2,16820430815754190612,2.122305961520402,10000,200,2.143173666030634
8803,fixed:rand/2,17,1,20,3,6750087640569654576,2.707561388035977,10000,200,2.409365708997939
8804,fixed:rand/2,17,1,20,4,10960658592408941139,2.1219063488257017,10000,200,2.443063875020016
8805,fixed:rand/2,17,1,20,5,2342564104042051241,1.6418282281475935,10000,200,2.1654509579529986
8806,fixed:rand/2,17,1,20,6,18097496904557530815,2.8855742669207043,10000,200,2.062827250047121
8807,fixed:rand/2,17,1,20,7,6831703223495208386,1.9935023924349569,10000,200,2.1773648749804124
8808,fixed:rand/2,17,1,20,8,16797610172542017422,2.6816887878986435,10000,200,2.228628833021503
8809,fixed:rand/2,17,1,20,9,5691139501134982427,2.714717801823758,10000,200,2.288769999984652
8810,fixed:rand/2,17,1,20,10,9403383134845383223,2.885550806634006,10000,200,2.361479583021719
8811,fixed:rand/2,17,1,20,11,15154562505605017794,2.3130550495600684,10000,200,2.2761902079801075
8812,fixed:rand/2,17,1,20,12,6693878215514660114,2.304470588104671,10000,200,2.048861583985854
8813,fixed:rand/2,17,1,20,13,15412163370386875447,2.4312734151627,10000,200,2.141281332995277
8814,fixed:rand/2,17,1,20,14,17617295122117855382,2.5378742811976807,10000,200,2.6438864169758745
8815,fixed:rand/2,17,1,20,15,4342416834125121289,2.2513103461331063,10000,200,2.421859125024639
8816,fixed:rand/2,17,1,20,16,6088825168300828893,2.034435060682064,10000,200,2.3892661670106463
8817,fixed:rand/2,17,1,20,17,13256755305658153458,2.012839962312306,10000,200,2.4975186660303734
8818,fixed:rand/2,17,1,20,18,1073892064733539842,2.2130585063454653,10000,200,2.1081315830233507
8819,fixed:rand/2,17,1,20,19,7736861849488795606,2.467067572103975,10000,200,2.178960332996212
8820,fixed:rand/2,17,1,20,20,10315622527880258664,2.546259643479676,10000,200,2.2601150830159895
8821,fixed:rand/2,17,1,20,21,9735116735466710673,2.1680564852249677,10000,200,2.3843790420214646
8822,fixed:rand/2,17,1,20,22,10909159682415964439,2.325048418761577,10000,200,2.3310563329723664
8823,fixed:rand/2,17,1,20,23,11272473803304272440,1.645568892617515,10000,200,2.512401292042341
8824,fixed:rand/2,17,1,20,24,1380510762045143223,1.898126110208139,10000,200,2.619507124996744
8825,fixed:rand/2,18,1,20,0,13523438994699557800,7.0028004951861575,10000,200,2.3717702080029994
8826,fixed:rand/2,18,1,20,1,18412468243890195321,9.614393881882771,10000,200,2.1383110840106383
8827,fixed:rand/2,18,1,20,2,11095509657942807094,9.862465280879693,10000,200,2.146110832982231
8828,fixed:rand/2,18,1,20,3,6216714740089965922,7.923938536869194,10000,200,2.3664199579507113
8829,fixed:rand/2,18,1,20,4,11893816838704735656,9.381311274063727,10000,200,2.496104165969882
8830,fixed:rand/2,18,1,20,5,11504299721883590930,7.942156113535528,10000,200,2.613900249998551
8831,fixed:rand/2,18,1,20,6,5850583760402609943,9.723751727080701,10000,200,2.321471332979854
8832,fixed:rand/2,18,1,20,7,16735419054429035504,8.360366745007955,10000,200,2.429348791949451
8833,fixed:rand/2,18,1,20,8,8237439804189786490,8.508869705380947,10000,200,2.2722546249860898
8834,fixed:rand/2,18,1,20,9,11958957730750098963,8.127835325428677,10000,200,2.10522274998948
8835,fixed:rand/2,18,1,20,10,5448702801328714638,7.765068206452062,10000,200,2.0928921659942716
8836,fixed:rand/2,18,1,20,11,14709207630599431643,10.562073994887024,10000,200,2.3684647080372088
8837,fixed:rand/2,18,1,20,12,14075917070101871680,8.997290435612822,10000,200,2.5317764580249786
8838,fixed:rand/2,18,1,20,13,6928377811122859829,11.971166517895288,10000,200,2.6658855830319226
8839,fixed:rand/2,18,1,20,14,12686701463879080397,9.085377152078488,10000,200,2.433028000057675
8840,fixed:rand/2,18,1,20,15,11027762991718654884,8.719196719303243,10000,200,2.488280916993972
8841,fixed:rand/2,18,1,20,16,14539470486758807319,8.314401292152281,10000,200,2.162176542042289
8842,fixed:rand/2,18,1,20,17,18044866010761567934,8.78928925080587,10000,200,2.099976458004676
8843,fixed:rand/2,18,1,20,18,11626962770539524073,6.843000013665499,10000,200,2.2988514580065385
8844,fixed:rand/2,18,1,20,19,11518629813197445291,6.291492301931672,10000,200,2.4405502079753205
8845,fixed:rand/2,18,1,20,20,7721357214293581755,7.0627946791637335,10000,200,2.5108747080084868
